,Serial Number,Timestamp,deltaT,day,month,hour,date,year
569,570,2024-12-20 00:14:24-07:00,0 days 00:00:15,20,12,0,2024-12-20,2024
568,569,2024-12-20 00:20:08-07:00,0 days 00:05:44,20,12,0,2024-12-20,2024
567,568,2024-12-20 00:38:29-07:00,0 days 00:18:21,20,12,0,2024-12-20,2024
566,567,2024-12-20 00:44:13-07:00,0 days 00:05:44,20,12,0,2024-12-20,2024
565,566,2024-12-20 00:49:40-07:00,0 days 00:05:27,20,12,0,2024-12-20,2024
564,565,2024-12-21 01:18:06-07:00,1 days 00:28:26,21,12,1,2024-12-21,2024
563,564,2024-12-21 01:26:22-07:00,0 days 00:08:16,21,12,1,2024-12-21,2024
562,563,2024-12-21 01:26:28-07:00,0 days 00:00:06,21,12,1,2024-12-21,2024
561,562,2024-12-21 01:32:15-07:00,0 days 00:05:47,21,12,1,2024-12-21,2024
560,561,2024-12-21 01:32:21-07:00,0 days 00:00:06,21,12,1,2024-12-21,2024
559,560,2024-12-23 13:34:45-07:00,2 days 12:02:24,23,12,13,2024-12-23,2024
558,559,2024-12-23 13:34:48-07:00,0 days 00:00:03,23,12,13,2024-12-23,2024
557,558,2024-12-23 13:41:57-07:00,0 days 00:07:09,23,12,13,2024-12-23,2024
556,557,2024-12-24 17:43:43-07:00,1 days 04:01:46,24,12,17,2024-12-24,2024
555,556,2024-12-24 17:55:22-07:00,0 days 00:11:39,24,12,17,2024-12-24,2024
554,555,2024-12-24 21:47:51-07:00,0 days 03:52:29,24,12,21,2024-12-24,2024
553,554,2024-12-24 21:49:54-07:00,0 days 00:02:03,24,12,21,2024-12-24,2024
552,553,2024-12-26 22:08:50-07:00,2 days 00:18:56,26,12,22,2024-12-26,2024
551,552,2024-12-26 22:08:54-07:00,0 days 00:00:04,26,12,22,2024-12-26,2024
550,551,2024-12-27 09:33:21-07:00,0 days 11:24:27,27,12,9,2024-12-27,2024
549,550,2024-12-27 09:33:36-07:00,0 days 00:00:15,27,12,9,2024-12-27,2024
548,549,2024-12-28 01:41:48-07:00,0 days 16:08:12,28,12,1,2024-12-28,2024
547,548,2024-12-28 19:08:52-07:00,0 days 17:27:04,28,12,19,2024-12-28,2024
546,547,2024-12-29 00:49:06-07:00,0 days 05:40:14,29,12,0,2024-12-29,2024
545,546,2024-12-29 02:11:28-07:00,0 days 01:22:22,29,12,2,2024-12-29,2024
544,545,2024-12-29 02:17:10-07:00,0 days 00:05:42,29,12,2,2024-12-29,2024
543,544,2024-12-29 02:17:26-07:00,0 days 00:00:16,29,12,2,2024-12-29,2024
542,543,2024-12-29 02:24:06-07:00,0 days 00:06:40,29,12,2,2024-12-29,2024
541,542,2024-12-29 05:25:08-07:00,0 days 03:01:02,29,12,5,2024-12-29,2024
540,541,2024-12-29 05:25:24-07:00,0 days 00:00:16,29,12,5,2024-12-29,2024
539,540,2024-12-29 05:41:51-07:00,0 days 00:16:27,29,12,5,2024-12-29,2024
538,539,2025-01-02 20:55:44-07:00,4 days 15:13:53,2,1,20,2025-01-02,2025
537,538,2025-01-02 20:55:51-07:00,0 days 00:00:07,2,1,20,2025-01-02,2025
536,537,2025-01-02 20:59:57-07:00,0 days 00:04:06,2,1,20,2025-01-02,2025
535,536,2025-01-02 20:59:59-07:00,0 days 00:00:02,2,1,20,2025-01-02,2025
534,535,2025-01-02 21:13:09-07:00,0 days 00:13:10,2,1,21,2025-01-02,2025
533,534,2025-01-02 21:17:30-07:00,0 days 00:04:21,2,1,21,2025-01-02,2025
532,533,2025-01-04 17:49:31-07:00,1 days 20:32:01,4,1,17,2025-01-04,2025
531,532,2025-01-04 19:04:12-07:00,0 days 01:14:41,4,1,19,2025-01-04,2025
530,531,2025-01-04 19:07:05-07:00,0 days 00:02:53,4,1,19,2025-01-04,2025
529,530,2025-01-05 18:25:01-07:00,0 days 23:17:56,5,1,18,2025-01-05,2025
528,529,2025-01-06 19:08:47-07:00,1 days 00:43:46,6,1,19,2025-01-06,2025
527,528,2025-01-06 23:37:28-07:00,0 days 04:28:41,6,1,23,2025-01-06,2025
526,527,2025-01-06 23:37:43-07:00,0 days 00:00:15,6,1,23,2025-01-06,2025
525,526,2025-01-07 18:25:47-07:00,0 days 18:48:04,7,1,18,2025-01-07,2025
524,525,2025-01-07 19:53:50-07:00,0 days 01:28:03,7,1,19,2025-01-07,2025
523,524,2025-01-07 20:04:51-07:00,0 days 00:11:01,7,1,20,2025-01-07,2025
522,523,2025-01-07 20:22:09-07:00,0 days 00:17:18,7,1,20,2025-01-07,2025
521,522,2025-01-08 06:12:14-07:00,0 days 09:50:05,8,1,6,2025-01-08,2025
520,521,2025-01-08 06:12:17-07:00,0 days 00:00:03,8,1,6,2025-01-08,2025
519,520,2025-01-08 06:12:24-07:00,0 days 00:00:07,8,1,6,2025-01-08,2025
518,519,2025-01-09 14:02:51-07:00,1 days 07:50:27,9,1,14,2025-01-09,2025
517,518,2025-01-09 14:10:31-07:00,0 days 00:07:40,9,1,14,2025-01-09,2025
516,517,2025-01-09 23:03:53-07:00,0 days 08:53:22,9,1,23,2025-01-09,2025
515,516,2025-01-09 23:03:56-07:00,0 days 00:00:03,9,1,23,2025-01-09,2025
514,515,2025-01-11 14:07:42-07:00,1 days 15:03:46,11,1,14,2025-01-11,2025
513,514,2025-01-11 14:10:27-07:00,0 days 00:02:45,11,1,14,2025-01-11,2025
512,513,2025-01-11 14:25:38-07:00,0 days 00:15:11,11,1,14,2025-01-11,2025
511,512,2025-01-11 14:37:43-07:00,0 days 00:12:05,11,1,14,2025-01-11,2025
510,511,2025-01-11 15:48:26-07:00,0 days 01:10:43,11,1,15,2025-01-11,2025
509,510,2025-01-11 15:48:40-07:00,0 days 00:00:14,11,1,15,2025-01-11,2025
508,509,2025-01-11 16:19:39-07:00,0 days 00:30:59,11,1,16,2025-01-11,2025
507,508,2025-01-11 16:19:59-07:00,0 days 00:00:20,11,1,16,2025-01-11,2025
506,507,2025-01-11 16:38:15-07:00,0 days 00:18:16,11,1,16,2025-01-11,2025
505,506,2025-01-12 01:35:16-07:00,0 days 08:57:01,12,1,1,2025-01-12,2025
504,505,2025-01-12 01:40:51-07:00,0 days 00:05:35,12,1,1,2025-01-12,2025
503,504,2025-01-12 01:40:57-07:00,0 days 00:00:06,12,1,1,2025-01-12,2025
502,503,2025-01-12 04:07:39-07:00,0 days 02:26:42,12,1,4,2025-01-12,2025
501,502,2025-01-12 22:07:54-07:00,0 days 18:00:15,12,1,22,2025-01-12,2025
500,501,2025-01-12 23:40:04-07:00,0 days 01:32:10,12,1,23,2025-01-12,2025
499,500,2025-01-14 02:45:27-07:00,1 days 03:05:23,14,1,2,2025-01-14,2025
498,499,2025-01-14 02:51:25-07:00,0 days 00:05:58,14,1,2,2025-01-14,2025
497,498,2025-01-14 23:32:50-07:00,0 days 20:41:25,14,1,23,2025-01-14,2025
496,497,2025-01-14 23:38:15-07:00,0 days 00:05:25,14,1,23,2025-01-14,2025
495,496,2025-01-14 23:38:28-07:00,0 days 00:00:13,14,1,23,2025-01-14,2025
494,495,2025-01-14 23:43:32-07:00,0 days 00:05:04,14,1,23,2025-01-14,2025
493,494,2025-01-14 23:49:50-07:00,0 days 00:06:18,14,1,23,2025-01-14,2025
492,493,2025-01-14 23:56:30-07:00,0 days 00:06:40,14,1,23,2025-01-14,2025
491,492,2025-01-15 00:02:56-07:00,0 days 00:06:26,15,1,0,2025-01-15,2025
490,491,2025-01-15 00:08:07-07:00,0 days 00:05:11,15,1,0,2025-01-15,2025
489,490,2025-01-15 00:12:34-07:00,0 days 00:04:27,15,1,0,2025-01-15,2025
488,489,2025-01-15 00:26:47-07:00,0 days 00:14:13,15,1,0,2025-01-15,2025
487,488,2025-01-15 00:29:57-07:00,0 days 00:03:10,15,1,0,2025-01-15,2025
486,487,2025-01-15 00:30:13-07:00,0 days 00:00:16,15,1,0,2025-01-15,2025
485,486,2025-01-15 01:27:55-07:00,0 days 00:57:42,15,1,1,2025-01-15,2025
484,485,2025-01-15 01:32:17-07:00,0 days 00:04:22,15,1,1,2025-01-15,2025
483,484,2025-01-15 01:40:30-07:00,0 days 00:08:13,15,1,1,2025-01-15,2025
482,483,2025-01-15 01:40:43-07:00,0 days 00:00:13,15,1,1,2025-01-15,2025
481,482,2025-01-15 01:45:41-07:00,0 days 00:04:58,15,1,1,2025-01-15,2025
480,481,2025-01-15 01:50:29-07:00,0 days 00:04:48,15,1,1,2025-01-15,2025
479,480,2025-01-15 02:00:20-07:00,0 days 00:09:51,15,1,2,2025-01-15,2025
478,479,2025-01-15 02:20:20-07:00,0 days 00:20:00,15,1,2,2025-01-15,2025
477,478,2025-01-15 02:23:03-07:00,0 days 00:02:43,15,1,2,2025-01-15,2025
476,477,2025-01-15 02:27:43-07:00,0 days 00:04:40,15,1,2,2025-01-15,2025
475,476,2025-01-15 02:40:54-07:00,0 days 00:13:11,15,1,2,2025-01-15,2025
474,475,2025-01-15 02:47:07-07:00,0 days 00:06:13,15,1,2,2025-01-15,2025
473,474,2025-01-15 03:02:46-07:00,0 days 00:15:39,15,1,3,2025-01-15,2025
472,473,2025-01-15 03:08:54-07:00,0 days 00:06:08,15,1,3,2025-01-15,2025
471,472,2025-01-15 03:28:01-07:00,0 days 00:19:07,15,1,3,2025-01-15,2025
470,471,2025-01-15 03:34:10-07:00,0 days 00:06:09,15,1,3,2025-01-15,2025
469,470,2025-01-15 03:39:13-07:00,0 days 00:05:03,15,1,3,2025-01-15,2025
468,469,2025-01-15 03:52:56-07:00,0 days 00:13:43,15,1,3,2025-01-15,2025
467,468,2025-01-15 03:57:48-07:00,0 days 00:04:52,15,1,3,2025-01-15,2025
466,467,2025-01-15 04:13:31-07:00,0 days 00:15:43,15,1,4,2025-01-15,2025
465,466,2025-01-15 04:13:53-07:00,0 days 00:00:22,15,1,4,2025-01-15,2025
464,465,2025-01-15 04:39:29-07:00,0 days 00:25:36,15,1,4,2025-01-15,2025
463,464,2025-01-15 05:01:26-07:00,0 days 00:21:57,15,1,5,2025-01-15,2025
462,463,2025-01-15 05:12:53-07:00,0 days 00:11:27,15,1,5,2025-01-15,2025
461,462,2025-01-15 05:17:05-07:00,0 days 00:04:12,15,1,5,2025-01-15,2025
460,461,2025-01-15 05:27:41-07:00,0 days 00:10:36,15,1,5,2025-01-15,2025
459,460,2025-01-15 05:32:32-07:00,0 days 00:04:51,15,1,5,2025-01-15,2025
458,459,2025-01-15 05:45:06-07:00,0 days 00:12:34,15,1,5,2025-01-15,2025
457,458,2025-01-15 05:49:41-07:00,0 days 00:04:35,15,1,5,2025-01-15,2025
456,457,2025-01-15 05:49:56-07:00,0 days 00:00:15,15,1,5,2025-01-15,2025
455,456,2025-01-15 05:55:14-07:00,0 days 00:05:18,15,1,5,2025-01-15,2025
454,455,2025-01-15 05:59:00-07:00,0 days 00:03:46,15,1,5,2025-01-15,2025
453,454,2025-01-15 06:03:50-07:00,0 days 00:04:50,15,1,6,2025-01-15,2025
452,453,2025-01-15 06:18:38-07:00,0 days 00:14:48,15,1,6,2025-01-15,2025
451,452,2025-01-15 06:22:21-07:00,0 days 00:03:43,15,1,6,2025-01-15,2025
450,451,2025-01-15 06:27:45-07:00,0 days 00:05:24,15,1,6,2025-01-15,2025
449,450,2025-01-15 06:32:17-07:00,0 days 00:04:32,15,1,6,2025-01-15,2025
448,449,2025-01-15 06:38:59-07:00,0 days 00:06:42,15,1,6,2025-01-15,2025
447,448,2025-01-15 06:48:53-07:00,0 days 00:09:54,15,1,6,2025-01-15,2025
446,447,2025-01-15 06:56:28-07:00,0 days 00:07:35,15,1,6,2025-01-15,2025
445,446,2025-01-15 16:03:03-07:00,0 days 09:06:35,15,1,16,2025-01-15,2025
444,445,2025-01-15 17:59:51-07:00,0 days 01:56:48,15,1,17,2025-01-15,2025
443,444,2025-01-15 18:26:49-07:00,0 days 00:26:58,15,1,18,2025-01-15,2025
442,443,2025-01-15 18:31:55-07:00,0 days 00:05:06,15,1,18,2025-01-15,2025
441,442,2025-01-15 18:36:42-07:00,0 days 00:04:47,15,1,18,2025-01-15,2025
440,441,2025-01-15 18:42:10-07:00,0 days 00:05:28,15,1,18,2025-01-15,2025
439,440,2025-01-15 18:47:08-07:00,0 days 00:04:58,15,1,18,2025-01-15,2025
438,439,2025-01-15 18:47:14-07:00,0 days 00:00:06,15,1,18,2025-01-15,2025
437,438,2025-01-15 18:52:12-07:00,0 days 00:04:58,15,1,18,2025-01-15,2025
436,437,2025-01-15 19:22:41-07:00,0 days 00:30:29,15,1,19,2025-01-15,2025
435,436,2025-01-15 19:37:43-07:00,0 days 00:15:02,15,1,19,2025-01-15,2025
434,435,2025-01-15 19:37:50-07:00,0 days 00:00:07,15,1,19,2025-01-15,2025
433,434,2025-01-15 19:48:17-07:00,0 days 00:10:27,15,1,19,2025-01-15,2025
432,433,2025-01-15 19:56:47-07:00,0 days 00:08:30,15,1,19,2025-01-15,2025
431,432,2025-01-15 20:09:56-07:00,0 days 00:13:09,15,1,20,2025-01-15,2025
430,431,2025-01-15 20:14:35-07:00,0 days 00:04:39,15,1,20,2025-01-15,2025
429,430,2025-01-15 20:52:50-07:00,0 days 00:38:15,15,1,20,2025-01-15,2025
428,429,2025-01-15 21:11:27-07:00,0 days 00:18:37,15,1,21,2025-01-15,2025
427,428,2025-01-15 21:21:53-07:00,0 days 00:10:26,15,1,21,2025-01-15,2025
426,427,2025-01-15 21:48:24-07:00,0 days 00:26:31,15,1,21,2025-01-15,2025
425,426,2025-01-15 21:53:48-07:00,0 days 00:05:24,15,1,21,2025-01-15,2025
424,425,2025-01-15 22:00:01-07:00,0 days 00:06:13,15,1,22,2025-01-15,2025
423,424,2025-01-15 22:35:54-07:00,0 days 00:35:53,15,1,22,2025-01-15,2025
422,423,2025-01-15 22:45:06-07:00,0 days 00:09:12,15,1,22,2025-01-15,2025
421,422,2025-01-15 23:13:21-07:00,0 days 00:28:15,15,1,23,2025-01-15,2025
420,421,2025-01-15 23:31:22-07:00,0 days 00:18:01,15,1,23,2025-01-15,2025
419,420,2025-01-15 23:31:28-07:00,0 days 00:00:06,15,1,23,2025-01-15,2025
418,419,2025-01-15 23:36:10-07:00,0 days 00:04:42,15,1,23,2025-01-15,2025
417,418,2025-01-16 00:11:10-07:00,0 days 00:35:00,16,1,0,2025-01-16,2025
416,417,2025-01-16 00:29:58-07:00,0 days 00:18:48,16,1,0,2025-01-16,2025
415,416,2025-01-16 00:30:21-07:00,0 days 00:00:23,16,1,0,2025-01-16,2025
414,415,2025-01-16 00:30:27-07:00,0 days 00:00:06,16,1,0,2025-01-16,2025
413,414,2025-01-16 00:34:57-07:00,0 days 00:04:30,16,1,0,2025-01-16,2025
412,413,2025-01-16 00:45:58-07:00,0 days 00:11:01,16,1,0,2025-01-16,2025
411,412,2025-01-16 00:50:07-07:00,0 days 00:04:09,16,1,0,2025-01-16,2025
410,411,2025-01-16 01:03:21-07:00,0 days 00:13:14,16,1,1,2025-01-16,2025
409,410,2025-01-16 01:16:47-07:00,0 days 00:13:26,16,1,1,2025-01-16,2025
408,409,2025-01-16 01:21:16-07:00,0 days 00:04:29,16,1,1,2025-01-16,2025
407,408,2025-01-16 01:47:54-07:00,0 days 00:26:38,16,1,1,2025-01-16,2025
406,407,2025-01-16 01:57:30-07:00,0 days 00:09:36,16,1,1,2025-01-16,2025
405,406,2025-01-16 02:01:06-07:00,0 days 00:03:36,16,1,2,2025-01-16,2025
404,405,2025-01-16 02:07:38-07:00,0 days 00:06:32,16,1,2,2025-01-16,2025
403,404,2025-01-16 02:23:31-07:00,0 days 00:15:53,16,1,2,2025-01-16,2025
402,403,2025-01-16 02:23:46-07:00,0 days 00:00:15,16,1,2,2025-01-16,2025
401,402,2025-01-16 02:40:41-07:00,0 days 00:16:55,16,1,2,2025-01-16,2025
400,401,2025-01-16 02:45:29-07:00,0 days 00:04:48,16,1,2,2025-01-16,2025
399,400,2025-01-16 03:06:40-07:00,0 days 00:21:11,16,1,3,2025-01-16,2025
398,399,2025-01-16 03:30:47-07:00,0 days 00:24:07,16,1,3,2025-01-16,2025
397,398,2025-01-16 03:36:02-07:00,0 days 00:05:15,16,1,3,2025-01-16,2025
396,397,2025-01-16 03:36:33-07:00,0 days 00:00:31,16,1,3,2025-01-16,2025
395,396,2025-01-16 03:44:12-07:00,0 days 00:07:39,16,1,3,2025-01-16,2025
394,395,2025-01-16 03:55:37-07:00,0 days 00:11:25,16,1,3,2025-01-16,2025
393,394,2025-01-16 03:58:11-07:00,0 days 00:02:34,16,1,3,2025-01-16,2025
392,393,2025-01-16 04:02:57-07:00,0 days 00:04:46,16,1,4,2025-01-16,2025
391,392,2025-01-16 04:39:07-07:00,0 days 00:36:10,16,1,4,2025-01-16,2025
390,391,2025-01-16 04:39:44-07:00,0 days 00:00:37,16,1,4,2025-01-16,2025
389,390,2025-01-16 04:44:49-07:00,0 days 00:05:05,16,1,4,2025-01-16,2025
388,389,2025-01-16 04:45:02-07:00,0 days 00:00:13,16,1,4,2025-01-16,2025
387,388,2025-01-16 04:50:00-07:00,0 days 00:04:58,16,1,4,2025-01-16,2025
386,387,2025-01-16 04:50:36-07:00,0 days 00:00:36,16,1,4,2025-01-16,2025
385,386,2025-01-16 04:54:49-07:00,0 days 00:04:13,16,1,4,2025-01-16,2025
384,385,2025-01-16 04:55:20-07:00,0 days 00:00:31,16,1,4,2025-01-16,2025
383,384,2025-01-16 05:00:48-07:00,0 days 00:05:28,16,1,5,2025-01-16,2025
382,383,2025-01-16 05:00:55-07:00,0 days 00:00:07,16,1,5,2025-01-16,2025
381,382,2025-01-16 05:06:48-07:00,0 days 00:05:53,16,1,5,2025-01-16,2025
380,381,2025-01-16 05:06:54-07:00,0 days 00:00:06,16,1,5,2025-01-16,2025
379,380,2025-01-16 05:12:05-07:00,0 days 00:05:11,16,1,5,2025-01-16,2025
378,379,2025-01-16 05:12:36-07:00,0 days 00:00:31,16,1,5,2025-01-16,2025
377,378,2025-01-17 02:44:09-07:00,0 days 21:31:33,17,1,2,2025-01-17,2025
376,377,2025-01-17 04:29:48-07:00,0 days 01:45:39,17,1,4,2025-01-17,2025
375,376,2025-01-17 04:29:54-07:00,0 days 00:00:06,17,1,4,2025-01-17,2025
374,375,2025-01-17 04:31:50-07:00,0 days 00:01:56,17,1,4,2025-01-17,2025
373,374,2025-01-17 16:28:00-07:00,0 days 11:56:10,17,1,16,2025-01-17,2025
372,373,2025-01-17 16:28:15-07:00,0 days 00:00:15,17,1,16,2025-01-17,2025
371,372,2025-01-17 16:34:13-07:00,0 days 00:05:58,17,1,16,2025-01-17,2025
370,371,2025-01-17 16:37:02-07:00,0 days 00:02:49,17,1,16,2025-01-17,2025
369,370,2025-01-17 16:37:11-07:00,0 days 00:00:09,17,1,16,2025-01-17,2025
368,369,2025-01-17 16:44:45-07:00,0 days 00:07:34,17,1,16,2025-01-17,2025
367,368,2025-01-17 16:46:04-07:00,0 days 00:01:19,17,1,16,2025-01-17,2025
366,367,2025-01-17 17:45:38-07:00,0 days 00:59:34,17,1,17,2025-01-17,2025
365,366,2025-01-17 17:45:41-07:00,0 days 00:00:03,17,1,17,2025-01-17,2025
364,365,2025-01-17 17:45:47-07:00,0 days 00:00:06,17,1,17,2025-01-17,2025
363,364,2025-01-17 17:50:27-07:00,0 days 00:04:40,17,1,17,2025-01-17,2025
362,363,2025-01-17 17:50:47-07:00,0 days 00:00:20,17,1,17,2025-01-17,2025
361,362,2025-01-18 00:59:50-07:00,0 days 07:09:03,18,1,0,2025-01-18,2025
360,361,2025-01-18 01:07:29-07:00,0 days 00:07:39,18,1,1,2025-01-18,2025
359,360,2025-01-18 06:23:43-07:00,0 days 05:16:14,18,1,6,2025-01-18,2025
358,359,2025-01-18 06:23:49-07:00,0 days 00:00:06,18,1,6,2025-01-18,2025
357,358,2025-01-18 20:22:55-07:00,0 days 13:59:06,18,1,20,2025-01-18,2025
356,357,2025-01-20 18:48:17-07:00,1 days 22:25:22,20,1,18,2025-01-20,2025
355,356,2025-01-20 18:48:27-07:00,0 days 00:00:10,20,1,18,2025-01-20,2025
354,355,2025-01-20 19:02:06-07:00,0 days 00:13:39,20,1,19,2025-01-20,2025
353,354,2025-01-20 19:03:21-07:00,0 days 00:01:15,20,1,19,2025-01-20,2025
352,353,2025-01-20 19:15:44-07:00,0 days 00:12:23,20,1,19,2025-01-20,2025
351,352,2025-01-21 05:24:31-07:00,0 days 10:08:47,21,1,5,2025-01-21,2025
350,351,2025-01-21 05:31:58-07:00,0 days 00:07:27,21,1,5,2025-01-21,2025
349,350,2025-01-21 05:33:04-07:00,0 days 00:01:06,21,1,5,2025-01-21,2025
348,349,2025-01-21 13:32:12-07:00,0 days 07:59:08,21,1,13,2025-01-21,2025
347,348,2025-01-21 18:14:41-07:00,0 days 04:42:29,21,1,18,2025-01-21,2025
346,347,2025-01-21 18:15:06-07:00,0 days 00:00:25,21,1,18,2025-01-21,2025
345,346,2025-01-21 18:21:28-07:00,0 days 00:06:22,21,1,18,2025-01-21,2025
344,345,2025-01-21 18:31:30-07:00,0 days 00:10:02,21,1,18,2025-01-21,2025
343,344,2025-01-22 17:27:25-07:00,0 days 22:55:55,22,1,17,2025-01-22,2025
342,343,2025-01-22 17:30:31-07:00,0 days 00:03:06,22,1,17,2025-01-22,2025
341,342,2025-01-22 17:44:38-07:00,0 days 00:14:07,22,1,17,2025-01-22,2025
340,341,2025-01-22 18:00:55-07:00,0 days 00:16:17,22,1,18,2025-01-22,2025
339,340,2025-01-22 18:25:59-07:00,0 days 00:25:04,22,1,18,2025-01-22,2025
338,339,2025-01-22 18:30:17-07:00,0 days 00:04:18,22,1,18,2025-01-22,2025
337,338,2025-01-22 18:38:42-07:00,0 days 00:08:25,22,1,18,2025-01-22,2025
336,337,2025-01-22 18:42:57-07:00,0 days 00:04:15,22,1,18,2025-01-22,2025
335,336,2025-01-23 01:09:03-07:00,0 days 06:26:06,23,1,1,2025-01-23,2025
334,335,2025-01-23 01:16:51-07:00,0 days 00:07:48,23,1,1,2025-01-23,2025
333,334,2025-01-23 01:23:01-07:00,0 days 00:06:10,23,1,1,2025-01-23,2025
332,333,2025-01-23 01:23:09-07:00,0 days 00:00:08,23,1,1,2025-01-23,2025
331,332,2025-01-23 17:27:46-07:00,0 days 16:04:37,23,1,17,2025-01-23,2025
330,331,2025-01-24 09:31:00-07:00,0 days 16:03:14,24,1,9,2025-01-24,2025
329,330,2025-01-24 12:45:35-07:00,0 days 03:14:35,24,1,12,2025-01-24,2025
328,329,2025-01-24 12:51:18-07:00,0 days 00:05:43,24,1,12,2025-01-24,2025
327,328,2025-01-24 13:01:21-07:00,0 days 00:10:03,24,1,13,2025-01-24,2025
326,327,2025-01-24 13:10:23-07:00,0 days 00:09:02,24,1,13,2025-01-24,2025
325,326,2025-01-24 13:17:39-07:00,0 days 00:07:16,24,1,13,2025-01-24,2025
324,325,2025-01-24 13:24:41-07:00,0 days 00:07:02,24,1,13,2025-01-24,2025
323,324,2025-01-24 13:29:00-07:00,0 days 00:04:19,24,1,13,2025-01-24,2025
322,323,2025-01-24 13:31:05-07:00,0 days 00:02:05,24,1,13,2025-01-24,2025
321,322,2025-01-24 13:31:28-07:00,0 days 00:00:23,24,1,13,2025-01-24,2025
320,321,2025-01-24 13:32:03-07:00,0 days 00:00:35,24,1,13,2025-01-24,2025
319,320,2025-01-24 13:37:03-07:00,0 days 00:05:00,24,1,13,2025-01-24,2025
318,319,2025-01-24 13:41:56-07:00,0 days 00:04:53,24,1,13,2025-01-24,2025
317,318,2025-01-24 13:42:31-07:00,0 days 00:00:35,24,1,13,2025-01-24,2025
316,317,2025-01-24 13:48:35-07:00,0 days 00:06:04,24,1,13,2025-01-24,2025
315,316,2025-01-24 13:49:10-07:00,0 days 00:00:35,24,1,13,2025-01-24,2025
314,315,2025-01-26 00:26:09-07:00,1 days 10:36:59,26,1,0,2025-01-26,2025
313,314,2025-01-26 00:35:43-07:00,0 days 00:09:34,26,1,0,2025-01-26,2025
312,313,2025-01-26 00:36:21-07:00,0 days 00:00:38,26,1,0,2025-01-26,2025
311,312,2025-01-26 00:45:57-07:00,0 days 00:09:36,26,1,0,2025-01-26,2025
310,311,2025-01-26 03:09:35-07:00,0 days 02:23:38,26,1,3,2025-01-26,2025
309,310,2025-01-26 03:09:49-07:00,0 days 00:00:14,26,1,3,2025-01-26,2025
308,309,2025-01-26 19:39:20-07:00,0 days 16:29:31,26,1,19,2025-01-26,2025
307,308,2025-01-26 19:39:28-07:00,0 days 00:00:08,26,1,19,2025-01-26,2025
306,307,2025-01-26 22:06:19-07:00,0 days 02:26:51,26,1,22,2025-01-26,2025
305,306,2025-01-26 22:11:18-07:00,0 days 00:04:59,26,1,22,2025-01-26,2025
304,305,2025-01-27 19:56:04-07:00,0 days 21:44:46,27,1,19,2025-01-27,2025
303,304,2025-01-27 20:00:29-07:00,0 days 00:04:25,27,1,20,2025-01-27,2025
302,303,2025-01-27 20:06:39-07:00,0 days 00:06:10,27,1,20,2025-01-27,2025
301,302,2025-01-27 20:56:34-07:00,0 days 00:49:55,27,1,20,2025-01-27,2025
300,301,2025-01-27 20:56:40-07:00,0 days 00:00:06,27,1,20,2025-01-27,2025
299,300,2025-01-27 20:56:47-07:00,0 days 00:00:07,27,1,20,2025-01-27,2025
298,299,2025-01-27 21:00:29-07:00,0 days 00:03:42,27,1,21,2025-01-27,2025
297,298,2025-01-27 21:01:05-07:00,0 days 00:00:36,27,1,21,2025-01-27,2025
296,297,2025-01-27 21:01:21-07:00,0 days 00:00:16,27,1,21,2025-01-27,2025
295,296,2025-01-27 21:25:42-07:00,0 days 00:24:21,27,1,21,2025-01-27,2025
294,295,2025-01-27 21:25:47-07:00,0 days 00:00:05,27,1,21,2025-01-27,2025
293,294,2025-01-27 21:30:30-07:00,0 days 00:04:43,27,1,21,2025-01-27,2025
292,293,2025-01-27 22:10:52-07:00,0 days 00:40:22,27,1,22,2025-01-27,2025
291,292,2025-01-27 22:17:50-07:00,0 days 00:06:58,27,1,22,2025-01-27,2025
290,291,2025-01-28 02:54:49-07:00,0 days 04:36:59,28,1,2,2025-01-28,2025
289,290,2025-01-28 02:54:54-07:00,0 days 00:00:05,28,1,2,2025-01-28,2025
288,289,2025-01-28 02:57:20-07:00,0 days 00:02:26,28,1,2,2025-01-28,2025
287,288,2025-01-28 02:57:25-07:00,0 days 00:00:05,28,1,2,2025-01-28,2025
286,287,2025-01-28 03:00:27-07:00,0 days 00:03:02,28,1,3,2025-01-28,2025
285,286,2025-01-28 03:01:05-07:00,0 days 00:00:38,28,1,3,2025-01-28,2025
284,285,2025-01-28 03:06:15-07:00,0 days 00:05:10,28,1,3,2025-01-28,2025
283,284,2025-01-28 03:08:52-07:00,0 days 00:02:37,28,1,3,2025-01-28,2025
282,283,2025-01-28 03:19:59-07:00,0 days 00:11:07,28,1,3,2025-01-28,2025
281,282,2025-01-28 03:21:06-07:00,0 days 00:01:07,28,1,3,2025-01-28,2025
280,281,2025-01-28 03:21:13-07:00,0 days 00:00:07,28,1,3,2025-01-28,2025
279,280,2025-01-28 04:18:19-07:00,0 days 00:57:06,28,1,4,2025-01-28,2025
278,279,2025-01-28 04:48:42-07:00,0 days 00:30:23,28,1,4,2025-01-28,2025
277,278,2025-01-28 06:03:13-07:00,0 days 01:14:31,28,1,6,2025-01-28,2025
276,277,2025-01-28 06:03:23-07:00,0 days 00:00:10,28,1,6,2025-01-28,2025
275,276,2025-01-28 15:05:25-07:00,0 days 09:02:02,28,1,15,2025-01-28,2025
274,275,2025-01-28 15:39:36-07:00,0 days 00:34:11,28,1,15,2025-01-28,2025
273,274,2025-01-30 01:12:20-07:00,1 days 09:32:44,30,1,1,2025-01-30,2025
